latitude_deg,longitude_deg,acme_rssi_dbm,acme_bandwidth_kbps,acme_jitter_ms,atma_loss_percent,acme_rtt_ms,globex_bandwidth_kbps,globex_jitter_ms,globex_loss_percent,globex_rssi_dbm,globex_rtt_ms,octan_rssi_dbm,octan_bandwidth_kbps,octan_jitter_ms,rssi_loss_percent,octan_rtt_ms
45.44632975,-73.81686198333334,-60,790,73.976,0,52.7,793,123.292,0,-49,66.9,-61,794,84.192,0,60.0
45.44350586666667,-73.81574706666666,-60,,,,75.0,796,123.228,0,-38,68.3,-61,796,84.188,0,74.0
45.44342448333333,-73.81571451666667,-60,,,,67.2,796,83.746,0,-38,79.1,-61,795,116.208,0,78.5
45.44335123333333,-73.81568196666667,-60,799,85.058,0,63.5,790,115.552,0,-46,65.8,-61,796,84.221,0,80.3
45.44311523333333,-73.81559245,-68,,,,59.0,791,115.564,0,-48,64.6,-61,,,,60.8
45.44134928333333,-73.81524251666667,-68,,,,66.8,789,60.702,0,-59,62.0,-61,791,84.409,0,59.1
45.44106445,-73.81629231666666,-68,794,84.897,0,64.4,796,61.411,0,-59,73.2,-61,792,61.838,0,71.5
45.44132486666667,-73.8167806,-61,,,,64.8,790,79.289,0,-66,71.6,-61,792,67.233,0,75.9
45.44162598333333,-73.81672363333334,-61,789,62.162,0,74.2,796,73.773,0,-66,58.6,-61,796,67.618,0,61.1
45.4418457,-73.81647135,-61,793,61.611,0,71.5,792,123.344,0,-66,72.7,-61,,,,66.9
45.442211916666665,-73.8148763,-55,,,,52.2,788,131.451,0,-66,64.9,-61,792,64.113,0,51.2
45.4423584,-73.81425781666667,-55,788,79.361,0,77.1,,,,-66,60.1,-61,,,,63.4
45.442407233333334,-73.81402181666667,-55,790,74.261,0,68.2,792,115.524,0,-66,69.0,-61,,,,88.8
45.442504883333335,-73.81353353333333,-55,,,,52.3,797,60.684,0,-66,71.7,-53,,,,69.9
45.442610683333335,-73.81304525,-55,790,74.156,0,68.6,,,,-66,63.8,-53,791,88.451,0,517
45.44275716666667,-73.81231283333334,-55,795,66.184,0,76.0,,,,-66,65.3,-45,794,97.728,0,98.9
45.442805983333336,-73.81206055,-55,,,,68.5,797,131.467,0,-60,141,-45,,,,107
45.4428711,-73.81180826666667,-55,,,,54.0,795,60.643,0,-60,65.6,-45,,,,58.4
45.44292806666667,-73.81155598333334,-49,794,84.306,0,58.8,,,,-60,64.2,-37,795,116.681,0,70.8
45.44320475,-73.81052246666667,-49,795,84.568,0,55.9,789,115.532,0,-52,69.1,-37,793,78.883,0,60.5
45.44343261666667,-73.80976563333333,-49,,,,53.8,,,,-52,73.7,-37,,,,73.3
45.443514,-73.80951335,-49,789,79.293,0,64.8,795,64.698,0,-52,75.8,-29,793,84.132,0,62.2
45.44367675,-73.80901693333334,-42,,,,70.3,793,115.574,0,-52,64.7,-35,796,61.300,0,61.8
45.44376628333333,-73.80876465,-42,,,,75.5,795,60.677,0,-43,67.9,-35,795,84.099,0,64.2
45.4438558,-73.8085205,-42,795,80.341,0,56.6,790,115.559,0,-43,68.0,-35,794,63.228,0,80.4
45.443945316666664,-73.80826823333334,-42,798,84.029,0,80.9,,,,-43,63.1,-35,,,,56.3
45.444042966666665,-73.80802408333334,-42,794,116.692,0,66.7,,,,-37,72.5,-25,795,78.841,0,56.3
45.444433599999996,-73.8070638,-35,,,,58.3,794,123.221,0,-37,61.3,-31,,,,66.3
45.44453125,-73.80681966666667,-35,795,84.151,0,70.7,,,,-37,67.9,-31,798,69.294,0,59.8
45.4446289,-73.80658366666667,-35,795,61.343,0,63.4,789,101.974,0,-46,64.2,-31,797,61.448,0,71.2
45.4447347,-73.80633951666667,-45,798,79.023,0,60.3,795,123.224,0,-52,70.7,-40,,,,68.0
45.44483235,-73.80609538333333,-45,,,,75.9,,,,-52,65.9,-40,799,79.256,0,49.5
45.44493815,-73.80585123333333,-34,796,78.821,0,46.8,,,,-52,69.0,-40,790,74.421,0,50.1
45.44504395,-73.8056071,-34,,,,68.7,788,60.758,0,-52,65.7,-40,793,79.334,0,70.6
45.4451416,-73.80536295,-49,798,84.128,0,76.4,798,60.627,0,-62,64.4,-40,793,79.268,0,66.8
45.4452474,-73.80511881666666,-49,,,,69.5,,,,-62,63.1,-40,,,,67.7
45.44534505,-73.80486653333334,-49,798,84.622,0,74.9,791,61.355,0,-62,69.7,-47,,,,72.0
45.44545898333333,-73.8046224,-49,788,79.902,0,55.9,796,61.788,0,-62,70.9,-47,789,74.899,0,74.6
45.44555663333333,-73.80437011666666,-49,792,84.162,0,60.2,797,75.527,0,-62,71.6,-47,793,78.885,0,64.4
45.445670566666664,-73.8041097,-49,790,78.895,0,72.6,792,60.794,0,-62,75.2,-47,792,74.419,0,65.9
45.445776366666664,-73.80384928333334,-49,795,78.901,0,61.4,794,98.790,0,-62,63.9,-59,789,61.402,0,63.1
45.445882166666664,-73.80358886666667,-56,798,84.538,0,74.6,797,79.219,0,-62,64.2,-59,797,78.897,0,67.8
45.44598795,-73.80332031666667,-56,,,,66.3,794,60.850,0,-62,62.3,-59,,,,59.2
45.44643555,-73.80225423333333,-56,792,73.966,0,73.2,795,123.462,0,-62,66.4,-59,,,,59.8
45.446549483333335,-73.80198568333333,-56,,,,69.5,,,,-62,75.1,-59,789,61.455,0,63.3
45.44731445,-73.80002441666667,-56,798,84.567,0,66.7,789,115.671,0,-62,88.2,-59,,,,59.5
45.44760741666666,-73.7991211,-56,789,84.313,0,76.5,,,,-62,77.9,-59,,,,57.4
45.44770508333333,-73.79881998333333,-56,798,84.512,0,60.9,,,,-62,70.4,-66,795,78.882,0,83.4
45.4477946,-73.79851075,-56,794,78.871,0,84.4,796,69.212,0,-62,63.1,-66,794,61.481,0,63.5
45.44787598333333,-73.7982015,-56,790,79.011,0,70.7,,,,-62,84.1,-66,796,78.846,0,76.3
45.448046866666665,-73.79756673333333,-56,793,78.917,0,59.0,,,,-55,64.3,-66,794,63.710,0,414
45.448120116666665,-73.79724935,-56,788,131.622,0,63.2,796,60.846,0,-55,66.7,-60,798,78.816,0,76.5
45.448478183333336,-73.79558105,-56,796,78.903,0,61.5,798,69.417,0,-55,77.6,-52,,,,68.2
45.448649083333336,-73.79457193333333,-56,,,,63.8,799,78.720,0,-49,69.7,-52,796,61.390,0,68.5
45.44869791666667,-73.79423828333333,-56,792,69.402,0,69.1,790,116.005,0,-49,67.6,-52,,,,62.9
45.44874675,-73.79389648333333,-56,798,84.162,0,59.1,795,60.758,0,-49,69.9,-52,792,61.959,0,69.8
45.44878743333334,-73.79356283333334,-56,,,,66.3,,,,-41,65.8,-52,790,109.060,0,73.7
45.448828133333336,-73.79322103333334,-56,,,,70.3,793,61.285,0,-41,69.7,-52,,,,51.0
45.44886881666667,-73.79288736666666,-56,798,84.479,0,62.6,,,,-50,62.3,-52,793,84.206,0,68.7
45.44890136666667,-73.79256185,-50,797,84.634,0,67.6,,,,-50,66.9,-52,798,61.329,0,53.8
45.44894205,-73.79223633333334,-50,,,,61.3,,,,-50,76.6,-52,791,61.423,0,53.3
45.44897461666667,-73.79192708333333,-50,789,69.824,0,61.9,790,60.946,0,-50,73.5,-52,797,84.233,0,73.7
45.44899901666667,-73.79161783333333,-50,798,61.795,0,67.1,,,,-50,70.1,-46,798,61.358,0,70.5
45.44919433333333,-73.7894694,-50,795,61.591,0,62.6,796,61.158,0,-50,62.6,-46,798,89.814,0,57.5
45.44921875,-73.78916015,-50,,,,51.8,,,,-50,58.3,-46,,,,52.2
45.44923503333333,-73.78885905,-50,796,84.588,0,69.6,,,,-44,67.8,-46,794,61.236,0,65.6
45.4492513,-73.7885498,-50,795,84.341,0,78.2,795,60.901,0,-44,73.4,-46,794,61.335,0,61.7
45.44926758333333,-73.7882487,-50,,,,69.5,,,,-52,67.5,-53,,,,59.2
45.44928385,-73.78793945,-50,,,,60.6,796,123.356,0,-52,77.7,-46,795,84.672,0,72.1
45.44930013333333,-73.78763835,-39,791,74.510,0,72.4,,,,-38,69.0,-46,,,,68.1
45.44930826666667,-73.7873291,-39,791,74.009,0,65.5,797,69.081,0,-38,68.2,-46,788,65.459,0,48.8
45.4493164,-73.78701985,-39,796,84.728,0,54.2,795,60.887,0,-38,73.5,-46,794,61.423,0,90.3
45.44932455,-73.78671061666667,-39,,,,75.4,,,,-38,67.8,-46,,,,75.0
45.44932455,-73.78640136666667,-39,,,,68.2,791,115.623,0,-30,74.2,-46,797,84.207,0,76.6
45.44933268333333,-73.78609211666667,-39,798,84.533,0,77.8,,,,-50,63.4,-46,,,,71.6
45.44933268333333,-73.78578288333334,-39,,,,71.4,,,,-43,83.1,-46,,,,54.2
45.44933268333333,-73.78548176666666,-39,,,,65.5,794,123.335,0,-43,67.5,-46,,,,73.2
45.44932455,-73.78518066666666,-39,799,73.810,0,53.5,793,60.737,0,-43,64.1,-46,792,79.667,0,64.7
45.44932455,-73.7848877,-48,790,69.436,0,80.0,,,,-55,67.9,-52,789,61.509,0,68.8
45.4493164,-73.78460286666666,-48,796,116.152,0,85.0,789,64.810,0,-55,67.5,-52,,,,55.7
45.44927571666667,-73.78262533333333,-48,798,74.816,0,65.2,790,60.754,0,-41,75.8,-52,793,75.018,0,64.2
45.44926758333333,-73.78234863333333,-40,795,78.901,0,167,790,60.781,0,-41,65.3,-52,,,,97.6
45.44925943333333,-73.78207193333333,-31,791,115.828,0,72.7,,,,-41,86.6,-52,,,,53.7
45.4492513,-73.78179525,-48,,,,65.2,798,60.769,0,-41,71.2,-52,796,84.402,0,67.1
45.44923503333333,-73.78123371666666,-48,798,78.896,0,77.9,,,,-49,76.2,-59,794,74.986,0,65.4
45.44923503333333,-73.78095703333334,-48,797,79.363,0,47.0,790,60.721,0,-49,62.7,-52,,,,74.0
45.44922688333333,-73.78068033333334,-54,795,84.158,0,70.4,,,,-49,64.5,-52,,,,59.3
45.44921875,-73.7803955,-54,796,79.308,0,67.2,,,,-55,68.4,-52,,,,63.7
45.44921875,-73.78011881666667,-54,,,,76.6,795,74.415,0,-61,66.2,-46,790,62.165,0,68.8
45.44921061666667,-73.77982585,-54,,,,61.2,791,61.006,0,-61,68.7,-39,797,62.257,0,62.8
45.44920246666667,-73.77953288333333,-45,790,79.025,0,57.9,791,60.718,0,-61,67.2,-39,,,,66.1
45.44915365,-73.77750651666666,-39,792,84.125,0,62.5,798,60.872,0,-61,63.7,-39,,,,56.2
45.44913736666667,-73.77639973333334,-39,,,,65.6,798,61.004,0,-52,67.8,-39,789,61.443,0,59.8
45.44911295,-73.77525228333333,-39,,,,69.5,795,123.303,0,-52,69.9,-39,,,,61.1
45.44910481666667,-73.77495931666667,-39,794,78.935,0,68.1,791,60.738,0,-52,64.0,-39,794,108.571,0,89.6
45.44909668333333,-73.77467448333333,-45,799,69.577,0,66.6,,,,-65,63.1,-39,791,78.984,0,54.5
45.44909668333333,-73.77437336666667,-45,796,84.109,0,62.3,798,60.793,0,-64,63.9,-47,795,84.286,0,59.3
45.44908853333333,-73.77407226666666,-45,793,84.143,0,56.7,791,78.988,0,-64,61.3,-47,,,,80.3
45.4490804,-73.77376301666666,-53,798,84.094,0,64.1,790,115.684,0,-64,73.8,-54,,,,56.8
45.44907226666667,-73.77314453333334,-53,796,78.931,0,56.9,,,,-58,76.0,-54,,,,80.8
45.44906413333333,-73.77283528333334,-53,797,84.177,0,53.9,792,115.621,0,-58,69.4,-54,797,78.974,0,61.2
45.44905598333333,-73.77252603333334,-53,797,116.825,0,59.8,796,60.763,0,-58,81.8,-45,,,,65.8
45.44904785,-73.7722168,-53,789,61.697,0,86.1,791,115.971,0,-58,70.3,-37,793,116.799,0,59.2
45.44904785,-73.77190755,-59,789,74.412,0,85.5,,,,-58,70.1,-37,795,65.670,0,72.9
45.44903971666667,-73.7715983,-59,,,,62.0,794,61.476,0,-58,79.2,-37,,,,61.6
45.44903158333333,-73.7712972,-59,791,69.333,0,73.6,,,,-58,50.5,-48,799,62.275,0,59.2
45.44903158333333,-73.77097981666667,-59,789,78.967,0,60.3,,,,-58,74.4,-48,794,123.367,0,62.6
45.44902343333333,-73.77067056666667,-59,,,,72.3,792,61.389,0,-58,65.6,-48,791,61.385,0,80.1
45.4490153,-73.77036133333333,-53,789,78.889,0,68.5,,,,-44,62.5,-48,792,108.747,0,53.2
45.44900716666667,-73.77005208333334,-53,793,78.913,0,65.1,,,,-44,59.3,-54,,,,69.3
45.44900716666667,-73.76975098333334,-53,,,,78.7,799,61.496,0,-44,78.1,-54,794,61.454,0,55.3
45.44899901666667,-73.76944986666666,-53,,,,65.5,799,73.963,0,-52,55.0,-54,,,,58.7
45.44899901666667,-73.76914876666666,-53,796,79.323,0,68.0,,,,-44,66.5,-54,,,,69.1
45.44899088333333,-73.7688558,-60,789,74.722,0,54.5,796,123.401,0,-44,80.3,-54,791,79.343,0,77.3
45.44898275,-73.76855468333333,-60,790,69.372,0,68.4,,,,-37,73.4,-54,791,79.347,0,105
45.44897461666667,-73.76825358333333,-60,794,116.291,0,71.1,796,115.688,0,-37,50.1,-54,,,,71.5
45.44896646666667,-73.76796061666667,-60,,,,51.6,790,115.650,0,-37,70.6,-54,793,61.743,0,59.6
45.44895833333333,-73.7673584,-60,794,78.907,0,74.3,,,,-37,70.6,-54,,,,54.0
45.44895833333333,-73.7670573,-60,791,61.236,0,59.2,,,,-37,78.0,-54,795,84.410,0,69.5
45.4489502,-73.76674805,-54,,,,54.6,795,61.103,0,-44,64.2,-54,795,61.924,0,56.7
45.44894205,-73.76644693333333,-48,798,84.335,0,72.8,793,64.924,0,-44,66.0,-46,796,62.499,0,68.9
45.44893391666667,-73.76584473333334,-48,,,,69.4,,,,-44,63.8,-46,798,62.012,0,74.5
45.44891765,-73.76525065,-48,791,78.917,0,70.8,798,60.728,0,-37,64.9,-46,795,78.996,0,62.5
45.44891765,-73.7649414,-48,793,79.693,0,79.4,,,,-37,71.8,-34,,,,64.4
45.4489095,-73.7646403,-48,795,84.579,0,81.0,,,,-43,69.3,-47,792,61.507,0,61.3
45.44890136666667,-73.76433105,-48,797,89.732,0,54.0,789,60.753,0,-43,70.3,-56,790,61.494,0,55.1
45.44890136666667,-73.76402995,-48,797,89.396,0,71.9,798,115.626,0,-43,62.3,-56,,,,51.7
45.44889323333334,-73.7637207,-48,798,89.790,0,59.9,796,123.280,0,-52,63.6,-56,791,108.615,0,72.2
45.44889323333334,-73.76341146666667,-57,,,,64.1,793,89.628,0,-52,70.0,-48,,,,74.2
45.44888508333333,-73.76311035,-48,796,84.891,0,73.4,794,69.173,0,-44,73.2,-48,798,78.588,0,71.1
45.44888508333333,-73.76280925,-34,798,89.895,0,55.2,,,,-37,60.6,-44,798,61.363,0,73.9
45.44887695,-73.7625,-41,798,79.473,0,60.4,794,61.014,0,-37,65.2,-44,,,,76.1
45.44886881666667,-73.7621989,-41,,,,73.1,794,89.622,0,-37,69.5,-44,790,78.542,0,74.0
45.44886881666667,-73.76188965,-41,,,,84.6,798,60.932,0,-46,61.4,-37,,,,51.1
45.448860683333336,-73.7615804,-41,792,78.526,0,72.6,793,60.875,0,-46,68.0,-37,795,89.802,0,63.5
45.44885253333333,-73.7612793,-41,792,75.393,0,83.3,796,60.944,0,-46,67.0,-43,798,83.830,0,67.5
45.44885253333333,-73.76097005,-41,794,84.090,0,58.3,,,,-46,63.5,-43,,,,60.4
45.4488444,-73.76067708333333,-41,796,78.936,0,56.3,,,,-46,78.1,-43,791,62.310,0,65.7
45.44883626666667,-73.76009115,-54,797,74.030,0,73.1,,,,-46,70.2,-43,794,123.673,0,64.1
45.448828133333336,-73.75980631666667,-54,797,79.610,0,54.4,,,,-53,71.3,-50,793,84.178,0,81.8
45.44881998333334,-73.75952148333333,-54,,,,78.9,791,115.540,0,-53,60.8,-50,787,79.172,0,67.5
45.44881998333334,-73.75922851666667,-54,,,,66.5,791,115.593,0,-53,71.4,-50,793,61.565,0,94.3
45.44881185,-73.75894368333333,-54,795,78.816,0,59.8,795,60.646,0,-59,64.9,-43,793,79.757,0,76.5
45.44880371666667,-73.75865885,-54,,,,68.5,789,61.001,0,-59,66.3,-43,793,61.277,0,119
45.44880371666667,-73.75837401666666,-61,793,84.635,0,69.7,,,,-59,64.7,-52,,,,86.8
45.44879556666667,-73.75808105,-61,,,,56.2,791,65.109,0,-59,62.4,-52,791,74.049,0,59.7
45.44878743333334,-73.75779621666666,-51,791,79.340,0,56.8,798,131.744,0,-59,83.0,-52,797,79.681,0,65.8
45.4487793,-73.75750325,-51,,,,61.0,790,60.869,0,-59,70.2,-52,795,79.211,0,60.7
45.4487793,-73.75720215,-51,,,,144,791,84.262,0,-59,62.7,-52,796,116.265,0,71.3
45.44877116666667,-73.75690103333334,-51,,,,,,,,-59,68.9,-45,,,,80.3
45.44876301666667,-73.75660806666667,0,,,,,798,61.057,0,-59,47.5,-39,794,61.936,0,60.9
45.44876301666667,-73.75630696666667,0,,,,,790,60.757,0,-59,70.3,-45,,,,61.3
45.44863281666667,-73.75300293333333,-125,,,,,797,78.545,0,-59,64.7,-45,788,65.581,0,86.9
45.448616533333336,-73.752653,-58,790,107.777,0,56.0,797,60.788,0,-59,58.6,-52,,,,61.0
45.44859211666667,-73.7523112,-52,796,68.477,0,54.8,797,60.768,0,-59,57.6,-52,788,84.696,0,67.2
45.44855956666667,-73.7519694,-52,790,72.411,0,66.2,,,,-41,78.9,-52,791,62.060,0,66.6
45.44852701666667,-73.75163575,-52,,,,69.7,798,131.494,0,-49,70.6,-46,797,85.067,0,53.1
45.448494466666666,-73.75130208333333,-52,,,,55.2,798,123.251,0,-49,70.1,-46,,,,70.6
45.448453783333335,-73.75096841666667,-52,,,,90.8,790,95.430,0,-41,68.9,-46,791,74.073,0,67.1
45.448413083333335,-73.7506429,-52,796,67.475,0,80.4,791,60.948,0,-41,63.3,-37,795,61.575,0,59.0
45.44836425,-73.75031738333334,-52,,,,55.1,793,115.727,0,-41,72.9,-37,789,115.686,0,56.2
45.448209633333335,-73.74938151666667,-52,792,67.710,0,78.8,,,,-51,66.0,-46,791,61.944,0,66.6
45.448103833333334,-73.74878743333333,-52,,,,56.9,792,115.619,0,-51,69.7,-46,,,,70.8
45.44794108333333,-73.74793295,-52,,,,55.1,791,74.082,0,-57,70.8,-46,789,61.446,0,65.2
45.447884116666664,-73.74765625,-52,795,67.290,0,78.4,792,60.668,0,-57,63.3,-46,,,,86.3
45.44783528333333,-73.7473877,-52,,,,93.2,793,95.616,0,-57,69.9,-46,797,84.221,0,86.0
45.4476237,-73.74632161666666,-60,799,64.086,0,55.2,798,64.844,0,-57,69.2,-56,799,89.767,0,75.3
45.4475179,-73.7457845,-60,790,83.636,0,68.2,797,89.508,0,-57,70.2,-56,790,78.981,0,71.8
45.44746908333333,-73.74553223333334,-60,,,,60.6,796,73.873,0,-57,71.7,-56,794,61.333,0,68.1
45.44737955,-73.74506836666667,-60,792,65.177,0,55.4,795,61.077,0,-57,63.9,-56,,,,62.3
45.44720866666667,-73.74414063333333,-54,792,111.797,0,54.7,,,,-64,73.3,-50,,,,70.5
45.44714355,-73.74377441666667,-54,799,67.377,0,56.1,794,83.942,0,-64,71.5,-50,,,,87.8
45.44712728333333,-73.74369303333333,-63,796,124.810,0,55.1,798,95.783,0,-64,64.8,-50,,,,72.6
45.447111,-73.74359538333333,-63,794,71.906,0,66.7,,,,-64,64.6,-50,798,61.391,0,67.1
45.44708658333333,-73.74337565,-63,,,,111,794,123.310,0,-64,62.2,-56,788,90.005,0,67.4
45.44703776666667,-73.74279785,-63,791,73.997,0,79.0,796,73.709,0,-64,74.7,-56,796,79.418,0,63.6
45.44702148333333,-73.74250488333334,-63,,,,94.3,,,,-64,64.7,-56,,,,64.0
45.44702148333333,-73.74217936666666,-63,799,63.717,0,108,796,89.667,0,-58,67.4,-56,798,61.339,0,67.7
45.44702961666667,-73.74183756666666,-63,796,68.595,0,112,,,,-58,62.1,-63,793,79.456,0,69.3
45.44705403333333,-73.74127603333334,-63,,,,66.1,,,,-58,56.6,-49,,,,85.4
45.44707845,-73.74108073333333,-63,797,77.731,0,67.1,791,61.411,0,-58,66.7,-49,795,61.400,0,74.6
45.4471517,-73.74048665,-63,,,,78.3,,,,-64,63.9,-65,,,,74.6
45.44723306666667,-73.74006348333333,-63,,,,199,789,66.005,0,-64,106,-51,790,84.237,0,102
45.4472819,-73.73984375,-63,793,154.336,0,121,,,,-64,75.8,-51,,,,66.3
45.4475179,-73.73892415,-63,,,,126,793,61.058,0,-64,61.8,-61,,,,67.0
45.447583,-73.73868001666666,-63,,,,157,794,64.731,0,-64,67.0,-50,799,61.933,0,96.9
45.44765625,-73.73843586666666,-63,791,79.671,0,148,797,61.337,0,-54,63.5,-50,,,,70.0
45.44786783333333,-73.73764648333334,-63,797,125.764,0,119,,,,-54,78.8,-50,,,,53.1
45.448250333333334,-73.7362386,-63,794,84.183,0,110,794,123.292,0,-47,70.2,-50,793,78.674,0,55.5
45.4485026,-73.7350179,-63,,,,353,,,,-40,73.2,-50,790,78.640,0,79.0
45.4485433,-73.73470866666666,-63,796,79.765,0,110,796,123.266,0,-40,65.9,-50,799,69.911,0,54.0
45.44857585,-73.73439941666666,-63,,,,151,792,115.686,0,-46,73.3,-50,791,90.082,0,63.3
45.44859211666667,-73.73408203333334,-63,,,,158,791,61.123,0,-46,69.7,-50,,,,88.8
45.448600266666666,-73.73376465,-63,792,108.480,0,129,,,,-45,69.5,-58,795,84.245,0,61.1
45.448600266666666,-73.73346353333334,-63,798,65.821,0,344,788,60.857,0,-45,71.1,-58,799,78.821,0,68.3
45.44859211666667,-73.7331543,-63,,,,160,,,,-45,70.4,-50,791,79.532,0,68.3
45.448583983333336,-73.73285318333333,-78,,,,134,,,,-52,78.4,-63,791,79.064,0,54.8
45.4485677,-73.73255208333333,-78,,,,317,799,79.320,0,-52,64.0,-63,789,79.039,0,66.1
45.4485433,-73.73194986666667,-78,794,66.207,0,144,799,95.375,0,-38,69.1,-51,798,61.352,0,64.9
45.44853515,-73.73164876666667,-78,,,,140,,,,-38,73.6,-51,794,84.205,0,66.9
45.44852701666667,-73.73133951666667,-70,792,71.958,0,144,794,89.726,0,-38,69.7,-57,796,84.238,0,61.6
45.448486333333335,-73.72977701666667,-70,794,71.623,0,130,790,61.157,0,-38,56.8,-51,794,61.469,0,74.9
45.448478183333336,-73.72913411666667,-70,,,,311,792,89.589,0,-38,76.5,-51,791,61.381,0,87.7
45.448453783333335,-73.72781575,-70,799,80.651,0,141,795,60.727,0,-52,68.5,-51,795,84.207,0,49.3
45.448445633333336,-73.7271403,-70,797,124.424,0,192,797,84.130,0,-52,65.3,-64,789,61.470,0,77.5
45.4484375,-73.7267985,-70,,,,123,,,,-52,58.3,-64,,,,71.0
45.448429366666666,-73.7264567,-70,,,,68.8,795,60.687,0,-52,73.9,-64,794,61.484,0,80.0
45.448429366666666,-73.72611491666666,-81,794,101.969,0,138,796,60.818,0,-60,69.6,-71,789,61.537,0,69.9
45.44842121666667,-73.72577311666667,-81,,,,77.0,799,149.671,2.3,-60,62.1,-71,797,84.284,0,66.4
45.448413083333335,-73.72543945,-81,,,,424,790,60.959,0,-46,63.6,-63,793,84.185,0,65.8
45.448413083333335,-73.72511393333333,-81,,,,115,798,78.630,0,-59,64.3,-63,791,79.300,0,76.0
45.44840495,-73.72479655,-70,,,,165,797,73.791,0,-50,68.0,-67,796,61.400,0,67.8
45.448396816666666,-73.7244873,-80,795,84.742,0,130,,,,-50,63.7,-61,,,,67.1
45.448396816666666,-73.7241862,-80,,,,153,789,60.709,0,-50,67.7,-68,,,,64.3
45.448388666666666,-73.72387695,-80,,,,207,793,115.627,0,-50,62.1,-60,789,61.236,0,77.1
45.448388666666666,-73.7235677,-80,,,,417,789,83.932,0,-50,77.2,-60,796,79.596,0,58.5
45.448380533333335,-73.72325846666666,-80,792,129.745,0,122,795,84.023,0,-50,58.5,-66,798,89.832,0,69.7
45.4483724,-73.72294108333334,-80,,,,254,789,60.791,0,-50,73.3,-66,,,,75.6
45.4483724,-73.7226237,-80,,,,119,,,,-50,71.9,-66,792,109.071,0,63.0
45.448356116666666,-73.7219808,-80,799,74.396,0,211,,,,-50,129,-66,793,74.480,0,62.4
45.44829915,-73.719222,-80,797,143.161,0,95.7,,,,-50,57.4,-66,789,62.464,0,105
45.448291016666666,-73.71805013333334,-80,790,76.194,0,122,,,,-50,69.9,-66,789,79.458,0,58.5
45.448291016666666,-73.71774901666667,-80,799,85.379,0,127,796,60.962,0,-56,60.6,-66,799,90.333,0,47.1
45.448250333333334,-73.7155599,-80,792,122.909,0,164,799,65.794,0,-56,72.4,-47,,,,77.5
45.448209633333335,-73.71367186666667,-80,797,100.205,0,336,,,,-56,61.7,-60,796,61.393,0,60.2
45.4482015,-73.71304525,-80,,,,368,792,65.101,0,-56,68.2,-75,,,,63.9
45.448185216666666,-73.71241861666667,-80,789,73.912,0,303,796,61.164,0,-56,79.0,-75,796,61.903,0,60.0
45.44812825,-73.70979818333333,-80,795,75.233,0,508,798,60.758,0,-56,76.5,-69,790,90.276,0,75.1
45.44812825,-73.70946451666667,-80,,,,168,797,60.993,0,-56,79.8,-69,,,,74.4
45.448111983333334,-73.70880533333333,-80,793,97.218,0,122,,,,-56,73.5,-69,793,63.384,0,78.8
45.4480957,-73.70816243333333,-80,789,252.498,0,287,790,115.632,0,-56,63.2,-69,,,,80.2
45.4480957,-73.70785318333333,-80,,,,229,794,123.312,0,-56,69.1,-69,792,66.892,0,85.1
45.448087566666665,-73.70755208333334,-80,,,,150,,,,-56,66.9,-69,794,72.511,0,70.0
45.448079433333334,-73.70694986666666,-80,,,,,,,,-56,68.9,-59,796,70.148,0,69.8
45.44806315,-73.70636393333334,-80,,,,105,792,61.594,0,-56,65.8,-59,,,,
45.448046866666665,-73.70547688333333,-80,789,70.493,0,106,,,,-56,69.6,-59,792,65.219,0,79.1
45.448014316666665,-73.70395508333333,-62,795,126.746,0,105,,,,-56,68.6,-52,792,84.852,0,210
45.448006183333334,-73.7036377,-62,,,,133,,,,-56,85.5,-52,,,,
45.448006183333334,-73.70333658333334,-62,793,75.545,0,124,798,61.231,0,-56,158,-52,,,,1575
45.447989916666664,-73.70273436666666,-62,,,,100,790,61.394,0,-63,70.2,-52,793,172.037,0,92.0
45.447981766666665,-73.70242513333334,-70,791,73.709,0,131,,,,-63,57.8,-52,,,,
45.447949216666665,-73.70065103333333,-70,,,,104,797,123.351,0,-63,103,-58,,,,2807
45.44794108333333,-73.70035806666667,-63,,,,,793,61.033,0,-50,70.2,-58,,,,105
45.447916666666664,-73.69949545,-76,797,66.035,0,135,,,,-50,68.3,-58,795,67.651,0,93.3
45.447900383333334,-73.69921061666666,-76,795,89.582,0,139,794,69.240,0,-50,63.4,-58,797,69.855,0,78.3
45.44786783333333,-73.69833985,-70,,,,126,,,,-50,65.4,-58,,,,65.4
45.447843416666664,-73.6971517,-70,,,,166,,,,-36,65.0,-58,792,63.956,0,86.8
45.44783528333333,-73.69685871666667,-70,793,65.423,0,150,799,60.753,0,-36,69.0,-58,,,,63.8
45.44782715,-73.69628906666667,-70,,,,166,790,60.705,0,-36,68.4,-58,794,103.508,0,80.1
45.44780273333333,-73.6951823,-70,,,,97.5,,,,-51,66.1,-58,,,,85.0
45.4477946,-73.69491373333334,-70,793,72.216,0,129,792,115.582,0,-51,77.4,-69,794,91.483,0,65.7
45.4477946,-73.69463705,-70,,,,68.8,791,60.634,0,-51,61.1,-69,795,91.645,0,78.3
45.44778646666666,-73.69436848333334,-70,799,104.860,0,154,798,123.305,0,-34,56.1,-69,793,85.034,0,80.5
45.44778646666666,-73.69409993333333,-70,,,,275,793,123.513,0,-34,62.8,-69,,,,119
